array('d', [-34.963085937500004, 49.6205078125, 45.839453125000006, -5.4615234375])
array('d', [-28.801367187500002, 52.561328125, 45.839453125000006, -5.4615234375])
array('d', [-25.113671875, 57.0892578125, 43.505468750000006, -6.5818359375])
array('d', [-25.113671875, 57.0892578125, 43.505468750000006, -6.5818359375])
array('d', [-21.099218750000002, 61.103710937500004, 42.338476562500006, -9.1025390625])
array('d', [-16.7580078125, 65.02480468750001, 38.230664062500004, -11.016406250000001])
array('d', [-15.6376953125, 65.72500000000001, 35.6166015625, -11.016406250000001])
array('d', [-11.9966796875, 68.9458984375, 31.835546875000002, -16.4779296875])
array('d', [-10.549609375000001, 70.953125, 27.7744140625, -20.632421875000002])
array('d', [-10.549609375000001, 70.953125, 27.7744140625, -20.632421875000002])
array('d', [-8.5890625, 72.1201171875, 21.939453125, -25.020312500000003])
array('d', [-8.122265625, 72.1201171875, 21.939453125, -29.268164062500002])
array('d', [-4.6212890625, 74.2673828125, 17.5515625, -29.268164062500002])
array('d', [-3.8277343750000004, 75.901171875, 12.883593750000001, -32.2556640625])
array('d', [-0.280078125, 77.48828125, 10.0361328125, -36.4568359375])
array('d', [-0.280078125, 77.48828125, 4.8546875, -40.331250000000004])
array('d', [1.8205078125, 77.48828125, 4.8546875, -40.331250000000004])
array('d', [2.7541015625000003, 78.421875, 1.5404296875, -43.738867187500006])
array('d', [2.7541015625000003, 79.5888671875, -0.5134765625000001, -44.439062500000006])
array('d', [5.788281250000001, 81.36269531250001, -6.8619140625, -49.0603515625])
array('d', [7.888867187500001, 83.50996093750001, -10.176171875, -52.4212890625])
array('d', [7.888867187500001, 83.50996093750001, -10.176171875, -52.4212890625])
array('d', [11.203125, 85.33046875000001, -11.9966796875, -55.502148437500004])
array('d', [11.203125, 85.33046875000001, -11.9966796875, -55.502148437500004])
array('d', [11.203125, 85.33046875000001, -11.9966796875, -55.502148437500004])
array('d', [12.650195312500001, 87.7578125, -15.1708984375, -59.143164062500006])
array('d', [15.3576171875, 87.66445312500001, -18.391796875, -55.82890625])
array('d', [19.60546875, 88.69140625, -21.099218750000002, -54.8953125])
array('d', [18.85859375, 89.11152343750001, -22.873046875, -58.162890625])
array('d', [18.85859375, 89.11152343750001, -22.873046875, -59.656640625])
array('d', [21.379296875, 92.705859375, -26.794140625, -59.656640625])
array('d', [24.2267578125, 95.78671875, -26.794140625, -59.656640625])
array('d', [24.2267578125, 95.78671875, -26.794140625, -59.656640625])
array('d', [24.2267578125, 95.78671875, -26.794140625, -59.656640625])
array('d', [24.2267578125, 95.78671875, -28.0078125, -61.05703125])
array('d', [27.7744140625, 97.8873046875, -31.4154296875, -59.283203125])
array('d', [29.3615234375, 100.50136718750001, -35.28984375, -59.703320312500004])
array('d', [32.769140625, 102.50859375, -35.0564453125, -60.3568359375])
array('d', [32.769140625, 106.38300781250001, -38.183984375, -61.43046875])
array('d', [35.0564453125, 106.38300781250001, -38.183984375, -61.43046875])
array('d', [37.9505859375, 107.08320312500001, -36.876953125, -59.143164062500006])
array('d', [38.557421875, 105.91621093750001, -43.5521484375, -56.9958984375])
array('d', [39.7244140625, 107.97011718750001, -45.232617187500004, -58.6296875])
array('d', [39.7244140625, 107.97011718750001, -47.6599609375, -60.2634765625])
array('d', [41.358203125, 111.8912109375, -47.6599609375, -60.2634765625])
array('d', [42.75859375, 115.858984375, -48.546875, -58.9564453125])
array('d', [42.75859375, 117.11933593750001, -52.3279296875, -58.723046875])
array('d', [47.4265625, 117.11933593750001, -52.3279296875, -58.723046875])
array('d', [49.107031250000006, 118.6130859375, -56.2490234375, -59.143164062500006])
array('d', [49.107031250000006, 119.780078125, -59.936718750000004, -60.2634765625])
array('d', [51.72109375, 121.8806640625, -62.3640625, -60.2634765625])
array('d', [54.008398437500006, 122.20742187500001, -64.8380859375, -61.103710937500004])
array('d', [54.008398437500006, 124.448046875, -67.82558593750001, -61.243750000000006])
array('d', [53.401562500000004, 124.448046875, -67.82558593750001, -61.243750000000006])
array('d', [53.308203125000006, 127.10878906250001, -69.739453125, -61.523828125])
array('d', [54.941992187500006, 126.92207031250001, -73.473828125, -60.4501953125])
array('d', [54.7552734375, 130.609765625, -75.434375, -60.076757812500006])
array('d', [54.7552734375, 130.609765625, -75.434375, -60.076757812500006])
array('d', [54.7552734375, 130.609765625, -75.434375, -60.076757812500006])
array('d', [54.7552734375, 130.609765625, -75.434375, -60.076757812500006])
array('d', [50.507421875000006, 130.74980468750002, -79.72890625000001, -59.9833984375])
array('d', [53.3548828125, 127.715625, -81.0359375, -58.0228515625])
array('d', [52.7947265625, 126.128515625, -83.08984375, -58.442968750000006])
array('d', [52.001171875000004, 131.169921875, -84.86367187500001, -59.143164062500006])
array('d', [52.09453125, 134.25078125000002, -84.7236328125, -55.362109375])
array('d', [55.548828125, 134.530859375, -89.34492187500001, -50.6474609375])
array('d', [55.548828125, 134.530859375, -93.6861328125, -51.207617187500006])
array('d', [53.775000000000006, 134.3908203125, -93.6861328125, -51.207617187500006])
array('d', [54.241796875000006, 133.597265625, -94.43300781250001, -54.428515625])
array('d', [51.3943359375, 138.265234375, -94.29296875, -52.7947265625])
array('d', [51.3943359375, 138.265234375, -97.65390625, -50.4607421875])
array('d', [48.733593750000004, 135.7912109375, -97.65390625, -50.4607421875])
array('d', [45.606054687500006, 133.2705078125, -97.93398437500001, -50.4607421875])
