array('d', [-47.4265625, 22.40625, 53.868359375000004, -0.18671875000000002])
array('d', [-43.785546875, 25.720507812500003, 52.8880859375, -1.400390625])
array('d', [-43.785546875, 25.720507812500003, 53.168164062500004, -1.7271484375000001])
array('d', [-41.544921875, 28.8947265625, 53.168164062500004, -2.80078125])
array('d', [-35.28984375, 33.702734375, 50.600781250000004, -2.80078125])
array('d', [-32.2556640625, 37.9505859375, 48.2201171875, -4.29453125])
array('d', [-29.734960937500002, 40.8447265625, 47.800000000000004, -4.014453125])
array('d', [-29.734960937500002, 40.8447265625, 44.719140625, -5.9750000000000005])
array('d', [-29.734960937500002, 40.8447265625, 44.719140625, -5.9750000000000005])
array('d', [-29.734960937500002, 40.8447265625, 44.719140625, -5.9750000000000005])
array('d', [-21.005859375, 50.320703125, 43.272070312500006, -4.5746093750000005])
array('d', [-16.0111328125, 54.055078125, 39.4443359375, -6.628515625])
array('d', [-16.0111328125, 59.096484375, 36.690234375, -9.6626953125])
array('d', [-16.0111328125, 59.096484375, 36.690234375, -9.6626953125])
array('d', [-8.215625000000001, 60.1234375, 32.30234375, -7.655468750000001])
array('d', [-8.215625000000001, 60.1234375, 30.7619140625, -11.5298828125])
array('d', [-4.7146484375, 64.6513671875, 30.7619140625, -11.5298828125])
array('d', [-0.6068359375, 66.751953125, 28.287890625000003, -13.8638671875])
array('d', [-0.7001953125, 69.0392578125, 23.666601562500002, -15.6376953125])
array('d', [1.8671875, 70.5796875, 20.865820312500002, -19.325390625])
array('d', [1.8671875, 70.5796875, 20.865820312500002, -25.20703125])
array('d', [4.201171875, 72.4001953125, 16.8046875, -25.20703125])
array('d', [6.955273437500001, 72.353515625, 13.210351562500001, -26.8408203125])
array('d', [8.869140625, 73.42714843750001, 9.429296875, -30.388476562500003])
array('d', [8.869140625, 73.42714843750001, 4.1544921875, -35.28984375])
array('d', [9.4759765625, 76.22792968750001, 4.1544921875, -35.28984375])
array('d', [12.3701171875, 76.7880859375, -0.2333984375, -37.5771484375])
array('d', [12.3701171875, 76.7880859375, -0.2333984375, -37.5771484375])
array('d', [12.3701171875, 76.7880859375, -0.2333984375, -37.5771484375])
array('d', [12.3701171875, 76.7880859375, -2.0539062500000003, -43.5521484375])
array('d', [15.8244140625, 77.8150390625, -9.4759765625, -45.74609375])
array('d', [14.8908203125, 77.5349609375, -9.4759765625, -45.74609375])
array('d', [15.544335937500001, 80.84921875, -11.5298828125, -49.1537109375])
array('d', [18.8119140625, 78.79531250000001, -15.591015625, -51.1609375])
array('d', [18.8119140625, 78.79531250000001, -17.4115234375, -53.96171875])
array('d', [19.2787109375, 80.47578125, -17.4115234375, -53.96171875])
array('d', [21.1458984375, 83.3232421875, -21.332617187500002, -56.1556640625])
array('d', [23.9466796875, 86.96425781250001, -25.860546875, -56.295703125])
array('d', [23.9466796875, 86.96425781250001, -27.914453125, -57.742773437500006])
array('d', [26.467382812500002, 84.2568359375, -27.914453125, -57.742773437500006])
array('d', [27.727734375, 82.903125, -32.115625, -58.349609375])
array('d', [29.3615234375, 88.64472656250001, -33.516015625, -58.3962890625])
array('d', [29.3615234375, 89.9517578125, -38.090625, -59.18984375])
array('d', [32.9091796875, 89.9517578125, -38.090625, -59.18984375])
array('d', [32.9091796875, 89.9517578125, -38.090625, -59.18984375])
array('d', [32.9091796875, 89.9517578125, -38.090625, -59.18984375])
array('d', [32.9091796875, 94.386328125, -38.4173828125, -58.442968750000006])
array('d', [35.0564453125, 94.386328125, -43.0853515625, -59.003125000000004])
array('d', [36.2234375, 95.17988281250001, -43.0853515625, -59.003125000000004])
array('d', [36.2234375, 95.17988281250001, -43.0853515625, -59.003125000000004])
array('d', [36.2234375, 95.17988281250001, -43.0853515625, -59.003125000000004])
array('d', [36.2234375, 95.17988281250001, -43.0853515625, -59.003125000000004])
array('d', [36.2234375, 95.17988281250001, -43.0853515625, -59.003125000000004])
array('d', [36.2234375, 95.17988281250001, -43.0853515625, -59.003125000000004])
array('d', [41.544921875, 102.228515625, -51.72109375, -23.059765625])
array('d', [41.544921875, 102.228515625, -59.4232421875, -27.354296875000003])
array('d', [44.8591796875, 104.51582031250001, -59.4232421875, -27.354296875000003])
array('d', [43.9255859375, 107.8767578125, -61.710546875000006, -32.8158203125])
array('d', [45.232617187500004, 106.33632812500001, -65.3048828125, -35.0564453125])
array('d', [45.232617187500004, 109.2771484375, -67.685546875, -37.8572265625])
array('d', [50.7875, 109.2771484375, -67.685546875, -37.8572265625])
array('d', [50.7875, 109.2771484375, -67.685546875, -37.8572265625])
array('d', [47.61328125, 108.71699218750001, -73.100390625, -42.01171875])
array('d', [43.225390625, 111.09765625, -74.87421875, -43.412109375])
array('d', [43.225390625, 111.09765625, -77.581640625, -43.9255859375])
array('d', [43.225390625, 111.09765625, -77.581640625, -43.9255859375])
array('d', [49.433789062500004, 113.10488281250001, -79.96230468750001, -45.279296875])
array('d', [49.433789062500004, 113.10488281250001, -79.96230468750001, -44.439062500000006])
array('d', [49.29375, 114.97207031250001, -83.50996093750001, -44.439062500000006])
array('d', [48.033398437500004, 113.991796875, -83.69667968750001, -44.719140625])
array('d', [51.534375000000004, 119.92011718750001, -86.170703125, -43.272070312500006])
array('d', [51.534375000000004, 121.6005859375, -88.4580078125, -42.338476562500006])
array('d', [48.873632812500006, 121.6005859375, -88.4580078125, -42.338476562500006])
array('d', [55.922265625, 121.6939453125, -92.2857421875, -43.738867187500006])
array('d', [57.1826171875, 124.8681640625, -94.6197265625, -46.11953125])
array('d', [57.1826171875, 124.8681640625, -97.28046875000001, -47.3798828125])
array('d', [57.1826171875, 124.8681640625, -97.28046875000001, -47.3798828125])
array('d', [57.1826171875, 124.8681640625, -97.28046875000001, -47.3798828125])
array('d', [57.1826171875, 124.8681640625, -97.28046875000001, -47.3798828125])
array('d', [56.94921875, 129.302734375, -97.93398437500001, -46.3529296875])
array('d', [52.934765625000004, 129.302734375, -97.93398437500001, -46.3529296875])
