0.03368377320402017,-0.03998694751931947,0.0
0.08421557226137989,-0.03889630919060193,0.0
0.13706980606958474,-0.023908739099516744,0.0
0.23537309740279336,-0.02444605634218496,0.0
0.28248897744561874,-0.03298970767834625,0.0
0.3408862452617958,-0.05040116295178253,0.0
0.3858166371532598,-0.04631245716080557,0.0
0.4322407751108455,-0.07994381305318342,0.0
0.4878744676253116,-0.10538927992820188,0.0
0.5573105389663786,-0.1526503932050531,0.0
0.6103161534420468,-0.1876268548500124,0.0
0.6644372102069932,-0.2364345753463607,0.0
0.7111997605546706,-0.2782415187866507,0.0
0.781183267991612,-0.3414900346737056,0.0
0.873112956885924,-0.4261986423688715,0.0
0.9385012069235066,-0.4865404901167037,0.0
1.0427506611248114,-0.5783717485003491,0.0
1.1278076410602722,-0.6663627910900595,0.0
1.1818340722269791,-0.7330123096432916,0.0
1.228804532199456,-0.7906260400605456,0.0
1.3145008045290882,-0.9010085006022541,0.0
1.3507290161725143,-0.9608074188770838,0.0
1.4029123728825759,-1.0282815527228195,0.0
1.4363268217991467,-1.0691107107885096,0.0
1.5646010533822285,-1.2852123451220276,0.0
1.5894487178999082,-1.3420193382699206,0.0
1.6045472707747181,-1.3999007974027595,0.0
1.6236492861688145,-1.4508968714085275,0.0
1.6479794057945152,-1.5605272505708068,0.0
1.6841593734655325,-1.7157784985069573,0.0
1.703848260987812,-1.7762205803862623,0.0
1.7179262772448072,-1.8231229783655991,0.0
1.7484305283190227,-1.9785782838653592,0.0
1.7568970387868368,-2.025942391095157,0.0
1.7599665785928307,-2.090138970352651,0.0
1.7684352533958498,-2.1558468845108316,0.0
1.7752602405666515,-2.240406252928218,0.0
1.7803319791906955,-2.2983036059179343,0.0
1.77465007788419,-2.3578667640921918,0.0
1.7791701288754507,-2.412121574462597,0.0
1.7786770872523,-2.5449878324277684,0.0
1.7926087999995206,-2.6103425001802965,0.0
1.8083535945054798,-2.7274778589253397,0.0
1.8035618685673263,-2.7853604243501477,0.0
1.8026218394963325,-2.877042584833293,0.0
1.8119850215021545,-2.9535974108834155,0.0
1.8194587489722482,-3.0361853624126662,0.0
1.8140003165362304,-3.1160324653029337,0.0
1.8064563923283632,-3.238768856673408,0.0
1.8091241046117807,-3.274279725768105,0.0
1.80288346587808,-3.344723213254261,0.0
1.8044967757697905,-3.344748320648029,0.0
1.8031442700121283,-3.393572644163438,0.0
1.8120835382704283,-3.4448942237865112,0.0
1.8093820952002977,-3.5171162886191767,0.0
1.8016001643029171,-3.581430445904704,0.0
1.7930733103012522,-3.640455768461903,0.0
1.7930225345968664,-3.6890357674063186,0.0
1.7845895296288865,-3.7624345388184213,0.0
1.7825034496985914,-3.846034646949079,0.0
1.7850860902839194,-3.8390772027654796,0.0
