t,dist,holg_izq,holg_der,e_lat,e_rumbo_deg,v,w,n_front,modo,holg_verdad
3.01,0.026,0.4586384326591971,0.6065442293363333,-0.051518300525803695,11.269192355801474,0.024,-0.16863793875826522,0,vano,nan
3.11,0.025,0.4568101092540243,0.6012088121953904,-0.04922309405096523,11.78468010055457,0.024,-0.13448564288528653,0,vano,nan
3.41,0.025,0.45015625135729453,0.6051800005467326,-0.04737444175835534,12.741547861655118,0.024,-0.09279703284571095,0,vano,nan
3.51,0.025,0.445388606244591,0.6047000440901219,-0.04756233904815338,12.939805343895213,0.024,-0.08929773970618754,0,vano,nan
3.61,0.025,0.445388606244591,0.6041511193352559,-0.04809577723562289,13.078339234656971,0.024,-0.09047187461432682,0,vano,nan
3.71,0.026,0.44783231982417326,0.6041511193352559,-0.0481665137475234,13.25634923981383,0.024,-0.08644821218421256,0,vano,nan
3.81,0.027,0.4487034209281633,0.6041511193352559,-0.04903610162757471,13.503860414610132,0.024,-0.08779467570116234,0,vano,nan
3.91,0.027,0.4434692181563852,0.6035332678299884,-0.04868343705637587,13.654779261075126,0.024,-0.08066964839918389,0,vano,nan
4.01,0.028,0.44822463515877253,0.6035332678299884,-0.04909541457378322,13.880451565894623,0.024,-0.0784693589313532,0,vano,nan
4.11,0.029,0.44671341835386635,0.5978679571922402,-0.04896033403267175,14.136646546999993,0.024,-0.07054646514028995,0,vano,nan
4.2,0.03,0.45097889435500416,0.6003736077810401,-0.048787742078555685,14.27848252309189,0.024,-0.06527988038237004,0,memoria,nan
4.61,0.036,0.4468044498000153,0.6020909768412895,-0.04717456433502967,14.847042916053233,0.024,-0.03587640441022355,0,memoria,nan
4.9,0.044,0.4377128144024822,0.5971165343051867,-0.04507250371483951,15.324684163740487,0.024,-0.004453240205297582,0,memoria,nan
5.01,0.046,0.44240199750095377,0.5962967171121291,-0.04449977445073172,15.468521002277312,0.024,0.00446696279886305,0,memoria,nan
5.1,0.048,0.44011566091638143,0.5962967171121291,-0.04408524785641568,15.547677545453881,0.024,0.010270015602099725,0,memoria,nan
5.21,0.049,0.43544073736415456,0.5971165343051867,-0.043669445396763595,15.631201924073991,0.024,0.0161989008578734,0,memoria,nan
5.51,0.055,0.44243306719212605,0.5971165343051867,-0.04194770878753551,15.774100445482778,0.024,0.035435604883148564,0,memoria,nan
5.61,0.059,0.44001880773788293,0.5971165343051867,-0.04104174141915537,15.861210850820164,0.024,0.04586985627739615,0,memoria,nan
5.71,0.059,0.44466403914292696,0.5978679571922402,-0.04084516932731469,15.709778590593766,0.024,0.043674517801931045,0,memoria,nan
5.81,0.053,0.43544073736415456,0.6012667057795923,-0.04257604694819486,15.259708873700008,0.024,0.01631382157903727,0,memoria,nan
5.91,0.045,0.4377728693175764,0.5928893780452742,-0.04482294987740401,15.360777043971556,0.024,-0.0012623462735379398,0,memoria,nan
6.01,0.043,0.4377127580840765,0.5962967171121291,-0.045214593450085855,15.357820031940241,0.024,-0.004864552821625789,0,memoria,nan
6.11,0.045,0.44240199750095377,0.6012666465241775,-0.04479307040467856,15.36289039399059,0.024,-0.0009381036448900537,0,memoria,nan
6.21,0.045,0.44240199750095377,0.6012666465241775,-0.04458795938734153,15.37591347091675,0.024,0.0012488388677962536,0,memoria,nan
6.31,0.046,0.44240199750095377,0.6020909768412895,-0.04442044657368924,15.374174157958585,0.024,0.002710919083902974,0,memoria,nan
6.41,0.047,0.44240199750095377,0.5971165936144106,-0.04418775550624074,15.370493875905906,0.024,0.004708789132107483,0,memoria,nan
6.8,0.056,0.4377728693175764,0.5978679571922402,-0.04167444244511187,15.332245265630853,0.024,0.02632726040684963,0,memoria,nan
6.9,0.059,0.442433011221841,0.59417967612476,-0.04099013593939521,15.32750214549003,0.024,0.032361844363387016,0,memoria,nan
7.51,0.072,0.44001880773788293,0.5991653977300079,-0.03863391104960873,15.21621976344165,0.024,0.05065450242215569,0,vano,nan
7.6,0.074,0.44001880773788293,0.599711376657598,-0.03817448291395931,15.134236104504179,0.024,0.05264302847106406,0,memoria,nan
7.71,0.074,0.44001880773788293,0.599711376657598,-0.03895963235935901,15.083061450411448,0.024,0.044236934151235696,0,vano,nan
8.0,0.08,0.4421779579700743,0.6001886459222346,-0.03753818125569275,14.969194260266397,0.024,0.05404895801719367,0,memoria,nan
8.1,0.083,0.44424934262146465,0.6005973478337325,-0.0367250459971504,14.909836219386317,0.024,0.05981318546773862,0,memoria,nan
8.2,0.086,0.4421780135752936,0.6009374515381124,-0.03586568322057879,14.920623661213765,0.024,0.06782986502351762,0,memoria,nan
8.3,0.09,0.4442492872050984,0.599711376657598,-0.034888133491643325,14.82681235471829,0.024,0.07417183832302143,0,memoria,nan
8.41,0.093,0.4442492872050984,0.6012087526175721,-0.03408625329447909,14.761193289923215,0.024,0.07967085699836918,0,memoria,nan
8.5,0.096,0.4442492872050984,0.6012087526175721,-0.033423780041587664,14.671440293732187,0.024,0.083283388328797,0,memoria,nan
8.6,0.098,0.4442493980378308,0.5962118418456992,-0.032863519228462784,14.615064833867985,0.024,0.08684982955898657,0,memoria,nan
8.9,0.105,0.4396352097184202,0.5964133828223305,-0.031049627490395137,14.221878322408148,0.024,0.09288125640248851,0,memoria,nan
9.51,0.12,0.4580916304978654,0.6013938363148313,-0.02746651358808555,13.419201658117425,0.024,0.1041152555920773,0,vano,nan
9.61,0.122,0.4534774975948209,0.5963957878106048,-0.02708734168004978,13.28323291544032,0.024,0.10396814940513066,0,vano,nan
9.71,0.124,0.4606972762392204,0.5965360013309577,-0.02590524544737491,13.156962334931942,0.024,0.11130125943179084,0,vano,nan
9.81,0.128,0.4627057079845436,0.5965360609301741,-0.022651103320153798,12.970370821275166,0.024,0.13570358417239475,0,vano,nan
9.91,0.132,0.4627090868721552,0.5961872345372073,-0.022473007395770406,12.760055678418887,0.024,0.13180040992737885,0,vano,nan
10.01,0.135,0.4636228265912383,0.5959103572960637,-0.02228577799432241,12.481083772258925,0.024,0.12618200711582683,0,vano,nan
10.11,0.137,0.46270576340090974,0.5905717264489101,-0.021271148856254363,12.098438430572594,0.024,0.12529603773867148,0,vano,nan
10.21,0.14,0.4627057079845436,0.5941201053232426,-0.020403654887668043,11.843473769652828,0.024,0.1264285242420271,0,vano,nan
10.31,0.142,0.473820349958064,0.5941201647630128,-0.017329506353231494,11.533109541036344,0.024,0.14597054454730096,0,vano,nan
10.41,0.144,0.4719339737906324,0.5885199960936446,-0.016375376113004547,11.304065147559037,0.024,0.14856134851022484,0,vano,nan
10.51,0.147,0.4792166501135857,0.593502025958409,-0.014720433649128922,10.921745602317097,0.024,0.15344672839630655,0,vano,nan
10.61,0.149,0.4792166501135857,0.5912393356647653,-0.013272142456025954,10.45979468156461,0.024,0.15438750230960782,0,vano,nan
10.71,0.151,0.4911161300339133,0.5861101152218083,-0.011249147168991336,9.973057445958235,0.024,0.15985170886283945,0,vano,nan
10.81,0.154,0.4893818402435439,0.5844316616656018,-0.009549143146931366,9.56723683260329,0.024,0.16452738624811922,0,vano,nan
10.91,0.156,0.4936955236635975,0.5822211579560839,-0.008015518793117987,9.160311386953024,0.024,0.16767672217732602,0,vano,nan
11.01,0.158,0.49369557963388255,0.5823238194861183,-0.007337413216183919,8.80021456902835,0.024,0.1643523597216225,0,vano,nan
11.11,0.16,0.4915395954049955,0.5822211579560839,-0.006797530612308839,8.474037369038351,0.024,0.16067200402935597,0,vano,nan
11.21,0.162,0.4915395392585252,0.5786577275765707,-0.005695839234237721,8.136683357278924,0.024,0.16175531905697554,0,vano,nan
11.31,0.165,0.5010697718815849,0.5786577275765707,-0.0050151106456402805,7.771467970973803,0.024,0.15832055989940144,0,vano,nan
11.41,0.166,0.49636662801243847,0.5773015741966248,-0.005217749026814933,7.378114657032902,0.024,0.1461988487909801,0,vano,nan
11.5,0.168,0.5120553301250957,0.5712091178308965,-0.004457550676183669,6.997347914081406,0.024,0.1430721839267637,0,vano,nan
11.61,0.17,0.5010698283676633,0.5743886915832784,-0.0033964562314347246,6.736353144951383,0.024,0.14578920685180216,0,vano,nan
11.71,0.172,0.5184165439755091,0.5726303084433814,-0.0025888168372935894,6.510511044930869,0.024,0.1471454290466079,0,vano,nan
11.81,0.173,0.5138310333265407,0.570798190111651,-0.0016165068857884879,6.30033868012315,0.024,0.15039391896625778,0,vano,nan
11.91,0.175,0.5056805872900834,0.5707982480122048,-0.0005748460984436321,6.010904322548645,0.024,0.15219149229025694,0,vano,nan
12.01,0.176,0.5198633698190268,0.5663235053064053,-8.712423798784563e-05,5.840615303931294,0.024,0.15212283295206497,0,vano,nan
12.11,0.177,0.5151843795986588,0.5663235053064053,-0.00027877316454982815,5.623905458763057,0.024,0.14472454213349784,0,vano,nan
12.2,0.177,0.508137364453815,0.5646434112205913,0.0004941638609345378,5.46770963755701,0.024,0.14759177832600429,0,vano,nan
12.3,0.179,0.5078939277014173,0.5646433530825942,0.0014669472113198745,5.260448356680703,0.024,0.15092074083468385,0,vano,nan
12.4,0.181,0.5176839616487335,0.5640538278529191,0.0011811723303531974,5.02645722235024,0.024,0.14222289333416938,0,vano,nan
12.5,0.182,0.520558638823139,0.5628973807040254,0.0017174757356854253,4.873618895328161,0.024,0.14304832593749678,0,vano,nan
12.61,0.184,0.5205561829257176,0.5649040587373328,0.001436575722678829,4.680048289495156,0.024,0.1354525592101383,0,vano,nan
12.71,0.186,0.5224533922407149,0.5640538278529191,0.0010406188255135118,4.53094219283485,0.024,0.12798535865337154,0,vano,nan
12.8,0.187,0.5274545308350871,0.5610855459129277,0.0008633309094732977,4.356952108449299,0.024,0.12183471765148365,0,vano,nan
12.91,0.189,0.5238281506858427,0.5620999824839398,0.00172514307854707,4.125033685618688,0.024,0.12351941706150779,0,vano,nan
13.01,0.189,0.5226729792527324,0.5606445133281442,0.0016444175110831016,3.9792879647999775,0.024,0.11897727290586366,0,vano,nan
13.11,0.191,0.524562790565076,0.5608975510640182,0.0013834237684113015,3.7827006390552986,0.024,0.11148168506891457,0,vano,nan
13.21,0.192,0.5247293696373775,0.5606445133281442,0.0010465543471622485,3.6150482969166524,0.024,0.10406073222417397,0,vano,nan
13.3,0.193,0.5250242374970713,0.5558443115004156,0.0007184395335711469,3.4174618196899593,0.024,0.09593489702432018,0,vano,nan
13.41,0.195,0.5286292520247495,0.5606445133281442,0.0010762307213272038,3.178851699605232,0.024,0.09290821937803836,0,vano,nan
13.5,0.196,0.5272273948087312,0.5577966246517474,0.0012101831927434359,3.050668838106879,0.024,0.09075797215412326,0,vano,nan
13.61,0.198,0.5161289885133756,0.5536284841807072,0.0010058014576169727,2.893401671304065,0.06,0.08480129173899675,0,vano,nan
13.71,0.2,0.5310636662984126,0.555069360127107,0.0007907143155752583,2.7741200472893133,0.06,0.07974272184634629,0,vano,nan
13.8,0.208,0.5334254492794438,0.5536284270973465,0.0013983011947037716,2.8321074674328526,0.06,0.08672911086786597,0,vano,nan
13.91,0.215,0.5313082557159465,0.5465723270620009,0.002157365464285188,2.4801138387653086,0.06,0.0843455176446623,0,vano,nan
14.41,0.235,0.5307196358678332,0.544115384515796,0.0018861893066804136,1.7448889751449952,0.06,0.06265679030716823,0,vano,nan
14.91,0.26,0.5159751856845196,0.5342656654699074,0.0015068770100532258,0.7798349859071518,0.06,0.0339779252799641,0,vano,nan
15.01,0.266,0.5150223139929668,0.5339719534289041,-0.00042946983785732695,0.7302467306203666,0.06,0.015252586161158294,0,vano,nan
15.1,0.273,0.5055958878580982,0.534862978595979,-0.0012382357455068271,0.740591077699654,0.06,0.008244507365566728,0,vano,nan
15.2,0.278,0.505026884853512,0.5330537804901548,-0.002916087665988526,0.8215500838496466,0.06,-0.004736658094078999,0,vano,nan
15.3,0.284,0.5006008579806184,0.5320494854490129,-0.003033751552683178,0.7300619827817708,0.06,-0.008190785959378527,0,vano,nan
15.4,0.29,0.4956060341158444,0.5312489658440852,-0.0019504891480093822,0.5087110032683239,0.06,-0.00423637940985061,0,vano,nan
15.51,0.296,0.49101019574545657,0.5292762505877506,-0.0020450370946645813,0.34003725026888937,0.06,-0.009503179457051092,0,vano,nan
15.81,0.314,0.47603256975548913,0.49730279442664527,-0.0009386692299230004,-0.20272673496227364,0.06,-0.01375539657967137,0,vano,nan
15.91,0.321,0.47030065294673407,0.49067370611108163,-0.009382426889953027,0.2965617316426328,0.06,-0.07667787403070755,0,vano,nan
16.01,0.326,0.46653297041267616,0.48247402501526376,-0.007849581436633613,0.11544835294735746,0.06,-0.06762380211729868,0,vano,nan
16.11,0.333,0.46154377473616276,0.47542622406465435,-0.009741567422549668,0.3155715843721399,0.06,-0.07941246204340363,0,vano,nan
16.21,0.339,0.4571204146965073,0.46940828588514694,-0.007931914017007935,0.21537886053299196,0.06,-0.06574862076982985,0,vano,nan
16.31,0.345,0.4521347575574256,0.4650148477558259,-0.006546938982864681,0.1414981245933047,0.06,-0.05521803860645663,0,vano,nan
16.4,0.351,0.44714958426000406,0.45796543382619836,-0.005697412179770434,-0.05884683462432864,0.06,-0.052817316145790605,0,vano,nan
16.5,0.358,0.44216454851125564,0.45238317232432185,-0.00358370593113691,-0.2651170674899336,0.06,-0.03919410197662923,0,vano,nan
16.6,0.362,0.4378359122759825,0.4465646107246223,-0.0022088223276151564,-0.4243535843705485,0.06,-0.030988951808394838,0,vano,nan
16.7,0.368,0.4316132346682095,0.4418651585276472,-0.0018352821014160914,-0.5108707737969181,0.06,-0.029892104495195915,0,vano,nan
16.8,0.374,0.4286171190088821,0.43399085027078493,-0.004939068713716271,-0.25733321262875497,0.06,-0.05118858617610608,0,vano,nan
16.9,0.38,0.42721174414156315,0.4303027630941578,-0.005283297509411783,-0.22691800233105403,0.06,-0.05349037699379364,0,vano,nan
17.01,0.387,0.422896323164173,0.4224166790886432,-0.0058253491969127436,-0.10993981052991521,0.06,-0.05530636028136332,0,vano,nan
17.11,0.392,0.418454629320444,0.41753982243484933,-0.004970835127648704,-0.24180338944504323,0.06,-0.0510679140812855,0,vano,nan
17.21,0.398,0.41440563586683427,0.408184647543049,-0.004849280767834113,-0.22805249904370392,0.06,-0.0496139273740778,0,vano,nan
17.51,0.415,0.4045940074675438,0.39147487827297117,-0.00464487463769267,-0.09416890487738612,0.06,-0.04426920790389563,0,vano,nan
17.61,0.421,0.40164043861623605,0.3790568207896245,-0.003943408261646381,-0.2142690569610596,0.06,-0.04110022514848807,0,vano,nan
17.7,0.427,0.3978754930359981,0.37561021619204477,-0.003010540165042236,-0.2382398246135769,0.06,-0.03333196550870124,0,vano,nan
17.8,0.433,0.3929465543433323,0.3683229844818081,-0.0031417749980104104,-0.17563715194002216,0.06,-0.03287414486736209,0,vano,nan
17.9,0.439,0.3842395042268006,0.36283753278859954,-0.003007847075224529,-0.17102221366552625,0.06,-0.03154797476078977,0,vano,nan
18.0,0.445,0.3728309205955186,0.35614973992593596,-0.0032477821467420953,-0.1528461089836118,0.06,-0.03323154109661802,0,vano,nan
18.11,0.45,0.36947875103712846,0.35241356611653274,-0.00278881240690812,-0.1648164252078211,0.06,-0.029414195584038266,0,vano,nan
18.2,0.457,0.3614619452336887,0.34665211462325246,-0.0027310769395754997,-0.23521397735179633,0.06,-0.030737579983429825,0,vano,nan
18.31,0.462,0.355277853976409,0.33852115152759304,-0.0047226654133669665,0.006750524678980002,0.06,-0.0423272603974747,0,vano,nan
18.4,0.468,0.3526634001202639,0.3336857256695701,-0.003514569487266972,-0.012875990167274464,0.06,-0.03196821801971278,0,vano,nan
18.51,0.474,0.34904977907232815,0.3306632758119405,-0.0026657913330391247,-0.07822866455637822,0.06,-0.026040143646272607,0,vano,nan
18.6,0.48,0.3388470289891263,0.3224472771470514,-0.0037342252794307085,0.023652193150670252,0.06,-0.032988814546181106,0,vano,nan
18.7,0.486,0.33565672824928083,0.31610043370876584,-0.0035724280607138115,0.017451275001389533,0.06,-0.031694979235256465,0,vano,nan
